sym,tf,dir,entry,sl,tp,rA,rB,mae_a,mae_b,at_risk,used_trap,bh_a,bh_b,res_a,res_b
LINKUSDT,1h,SELL,9.22,9.38859807442848,8.939003209285866,-0.05486838057432726,-0.07849650223459355,0.12578,0.11183,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.37,9.554093280816218,9.0631778653063,0.1152192362373911,-0.13098975819211373,0.12046,0.16432,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.46,9.609989915885476,9.210016806857544,0.038440150135291125,-0.2186372051999574,0.10959,0.25197,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.49,9.645118856044109,9.23146857325982,0.055627641239728715,-0.1938079803550212,0.11723,0.22714,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.58,9.763455204334424,9.274241326109292,0.0072732572322343125,-0.0,0.12824,0.13551,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.92,10.09897662818126,9.621705619697904,0.05249512794110176,-0.2091137274951282,0.10506,0.24245,True,True,120,120,False,False
LINKUSDT,1h,BUY,9.22,9.037825941407212,9.523623430987982,-1.0,-1.0,1.04878,1.26368,True,True,49,42,True,True
LINKUSDT,1h,BUY,9.26,9.106276329050132,9.51620611824978,-1.0,-1.0,1.07037,1.28207,True,True,33,18,True,True
LINKUSDT,1h,BUY,9.17,9.027065638778556,9.408223935369072,-0.38490607447317765,-1.0,0.82999,1.06616,True,True,120,54,False,True
LINKUSDT,1h,BUY,8.97,8.821149994348536,9.218083342752443,-0.6290562199752074,-0.6145186877388161,0.72613,0.73979,True,True,120,120,False,False
LINKUSDT,1h,BUY,9.0,8.851756882882155,9.247071861863075,-1.0,-1.0,1.04016,1.04093,True,True,95,95,True,True
LINKUSDT,1h,BUY,8.86,8.737641082313182,9.06393152947803,-1.0,-1.0,1.00667,1.01905,True,True,92,92,True,True
LINKUSDT,1h,BUY,8.89,8.764828280157795,9.098619533070345,-1.0,-1.0,1.05155,1.07328,True,True,36,36,True,True
LINKUSDT,1h,BUY,8.8,8.687502208260998,8.987496319565004,-0.14896626530163415,-0.3012008052640208,0.77293,0.80338,True,True,120,120,False,False
LINKUSDT,1h,BUY,8.73,8.611750220750727,8.927082965415456,-0.8152658202006748,-0.7636477976305754,0.85787,0.88353,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.05,9.253634886148268,8.710608523086224,0.05573208312728635,-0.0,0.11624,0.17197,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.4,9.529205603441438,9.184657327597602,-0.10277632363181405,-0.13136729298340988,0.13611,0.1647,True,True,120,120,False,False
LINKUSDT,1h,BUY,8.99,8.868880947171592,9.191865088047347,-0.6790759376911926,-0.639081057364501,0.97284,0.97352,True,True,120,120,False,False
LINKUSDT,1h,BUY,8.91,8.780767186285475,9.12538802285754,-1.0,-1.0,1.07717,1.06396,True,True,46,47,True,True
LINKUSDT,1h,BUY,8.57,8.451689981362252,8.767183364396246,-1.0,-1.0,1.00667,1.03512,True,True,95,94,True,True
LINKUSDT,1h,BUY,8.54,8.440975036476237,8.705041605872935,-1.0,-1.0,1.00673,1.03233,True,True,45,45,True,True
LINKUSDT,1h,SELL,8.75,8.871046351707063,8.548256080488226,-0.004071551608409335,-0.0,0.11718,0.11311,True,True,120,120,False,False
LINKUSDT,1h,SELL,8.84,8.965616145645185,8.630639757258024,0.06336746606017069,-0.1655282598119725,0.13777,0.19886,True,True,120,120,False,False
LINKUSDT,1h,SELL,8.83,8.96096494190835,8.611725096819418,0.11223867839182591,-0.15394785978332606,0.10048,0.18728,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.06,9.21609404627632,8.799843256206135,0.1157358133981007,-0.14853761656984865,0.10239,0.18187,True,True,120,120,False,False
LINKUSDT,1h,BUY,8.55,8.392596078650142,8.812339868916432,0.7873953317066725,0.6563552212602335,0.28487,0.535,True,True,120,120,False,False
LINKUSDT,1h,BUY,8.49,8.364592322382727,8.699012796028788,0.8588033470019457,0.8244150217299975,0.35866,0.38565,True,True,120,120,False,False
LINKUSDT,1h,BUY,8.56,8.489857091047234,8.67690484825461,-1.0,-1.0,1.10177,1.11992,True,True,115,112,True,True
LINKUSDT,1h,BUY,8.54,8.466402628524573,8.662662285792374,1.6666666666666425,1.62980737307341,0.55174,0.58378,True,True,83,120,True,False
LINKUSDT,1h,SELL,8.92,9.0448010171353,8.7119983047745,0.0701574386544882,-0.16556044178703663,0.13095,0.19889,True,True,120,120,False,False
LINKUSDT,1h,SELL,8.93,9.05030715548333,8.729488074194451,-0.12212801046835368,-0.12408515520479477,0.20896,0.15742,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.02,9.139813968065406,8.820310053224322,0.10223285523768136,-0.14064443155930875,0.12379,0.17398,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.01,9.129365413939922,8.811057643433461,0.046373583412799076,-0.195175757379973,0.12512,0.22851,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.22,9.402018721987046,8.916635463354925,-0.03697128885172823,-0.06059941175002767,0.10971,0.09393,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.19,9.29884920765262,9.008584653912298,0.14427034325174987,-0.08540496549111398,0.13699,0.11874,True,True,120,120,False,False
LINKUSDT,1h,BUY,8.72,8.615590292214295,8.894016179642845,1.666666666666678,1.3889532196755348,0.21132,0.44201,True,True,83,120,True,False
LINKUSDT,1h,SELL,9.22,9.38994658928261,8.936755684528984,-0.03697128885172629,-0.06554342042505681,0.10476,0.09888,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.54,9.728897178794847,9.225171368675252,0.01654837230889145,-0.21221063450978034,0.13791,0.24554,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.76,9.93582382730012,9.466960287833134,0.03917117341702787,-0.21836783390650996,0.10913,0.2517,True,True,120,120,False,False
LINKUSDT,1h,BUY,9.29,9.164205143280231,9.499658094532943,-0.6130833327801065,-0.4291567359057525,0.69821,0.71935,True,True,120,120,False,False
LINKUSDT,1h,BUY,9.23,9.113039528221636,9.42493411963061,-1.0,-1.0,1.00667,1.24089,True,True,51,37,True,True
LINKUSDT,1h,BUY,9.21,9.095992078394795,9.40001320267534,-1.0,-1.0,1.00667,1.09706,True,True,114,113,True,True
LINKUSDT,1h,BUY,9.21,9.10063782753053,9.39227028744912,1.1752329693020414,1.0857379506492586,0.1069,0.23308,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.44,9.508053552751836,9.326577412080274,-0.017406554664518042,-0.04542554384715808,0.10531,0.07876,True,True,120,120,False,False
LINKUSDT,1h,BUY,9.2,9.096622288489716,9.372296185850471,1.666666666666661,1.4566729311188176,0.49025,0.73021,True,True,114,120,True,False
LINKUSDT,1h,SELL,9.3,9.400338331180572,9.132769448032382,0.016176948484996484,-0.0,0.12591,0.14208,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.43,9.577458821242406,9.18423529792932,0.012695011786052954,-0.0,0.10818,0.12088,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.42,9.582869178607792,9.148551368987013,-0.0934741583107576,-0.12158415836966567,0.17901,0.15492,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.69,9.830772049119796,9.455379918133673,-0.13917498295227893,-0.15614285158999244,0.18362,0.18948,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.79,9.915665250054632,9.580557916575613,0.020694955398247363,-0.0,0.11116,0.13185,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.83,9.953328291404802,9.624452847658665,0.1084666216727177,-0.1408211453466291,0.11738,0.17415,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.97,10.126721436704162,9.708797605493064,-0.11236683865376462,-0.14251522160317362,0.15178,0.17585,True,True,120,120,False,False
LINKUSDT,1h,SELL,10.46,10.615678884050208,10.200535193249657,0.05250027595768765,-0.0,0.10795,0.16045,True,True,120,120,False,False
LINKUSDT,1h,SELL,10.54,10.712497196254231,10.252504672909607,-0.0872833617043799,-0.10781700873587842,0.1792,0.14115,True,True,120,120,False,False
LINKUSDT,1h,BUY,10.33,10.187122271878351,10.568129546869413,-0.35141209694981057,-0.4168750893626313,0.57041,0.63333,True,True,120,120,False,False
LINKUSDT,1h,BUY,10.25,10.093537587933096,10.510770686778171,1.252183647672084,1.3057451167614154,0.22309,0.22802,True,True,120,120,False,False
LINKUSDT,1h,SELL,10.65,10.797950201504555,10.403416330825744,0.10195211369470998,-0.163548282171071,0.10117,0.19688,True,True,120,120,False,False
LINKUSDT,1h,BUY,9.75,9.627793262570403,9.953677895715993,-0.5780772959315,-0.6558518151130538,0.80886,0.89814,True,True,120,120,False,False
LINKUSDT,1h,BUY,9.73,9.62927982212846,9.897866963119236,-0.7200567018145769,-1.0,0.84393,1.22033,True,True,120,112,False,True
LINKUSDT,1h,BUY,9.54,9.40696783782677,9.761720270288714,-1.0,-1.0,1.02298,1.03636,True,True,46,46,True,True
LINKUSDT,1h,BUY,9.51,9.380633683020616,9.725610528298974,-1.0,-1.0,1.00667,1.02756,True,True,104,104,True,True
LINKUSDT,1h,SELL,9.966,10.086064463902876,9.765892560161868,-0.06694373557484766,-0.0994194462890269,0.10086,0.13275,True,True,120,120,False,False
LINKUSDT,1h,BUY,9.267,9.146205120469908,9.468324799216818,1.2279491564807234,1.0531986964125548,0.44289,0.69992,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.622,9.77925479753706,9.359908670771564,0.06466323888304187,-0.19541990844929552,0.10658,0.22875,True,True,120,120,False,False
LINKUSDT,1h,BUY,8.923,8.785837379913863,9.15160436681023,0.7518547922203014,0.6022661615627272,0.33757,0.59311,True,True,120,120,False,False
LINKUSDT,1h,BUY,8.608,8.444718731916875,8.880135446805209,0.03900773074688831,-0.15163809084745417,0.50693,0.52861,True,True,120,120,False,False
LINKUSDT,1h,BUY,8.538,8.361897118447466,8.831504802587556,-0.7290626654425848,-1.0,0.89082,1.01374,True,True,120,122,False,True
LINKUSDT,1h,BUY,8.37,8.183621204676404,8.680631325539325,-0.6775729193849958,-0.7757785775076474,0.73724,0.83836,True,True,120,120,False,False
LINKUSDT,1h,BUY,8.446,8.240446106351506,8.78858982274749,-0.44873739204677204,-0.4697615817868895,0.52982,0.51912,True,True,120,120,False,False
LINKUSDT,1h,BUY,7.629,7.383997414545684,8.037337642423859,-1.0,-1.0,1.00667,1.26107,True,True,23,20,True,True
LINKUSDT,1h,SELL,7.77,7.927404752206158,7.507658746323069,0.02752277466933771,-0.22216911860229882,0.11697,0.2555,True,True,120,120,False,False
LINKUSDT,1h,SELL,7.905,8.083347917157262,7.607753471404564,0.048893787943161696,-0.21331406578823178,0.10446,0.24665,True,True,120,120,False,False
LINKUSDT,4h,BUY,15.11,14.21008088751318,16.609865187478032,-1.0,-1.0,1.00667,1.03596,True,True,44,38,True,True
LINKUSDT,4h,BUY,14.61,13.622779769438576,16.255367050935707,1.1153785240706229,1.1142275721747974,0.26591,0.27676,True,True,120,120,False,False
LINKUSDT,4h,SELL,16.8,17.799265396462967,15.134557672561725,0.1245941020925557,-0.13937333170810037,0.1027,0.17271,True,True,120,120,False,False
LINKUSDT,4h,BUY,13.05,12.06137093110099,14.697715114831686,1.291100385262955,1.4179703648775803,0.16305,0.12611,True,True,120,120,False,False
LINKUSDT,4h,SELL,15.3,15.832321039305102,14.412798267824831,0.015425068566099839,-0.2305556789147054,0.12069,0.26389,True,True,120,120,False,False
LINKUSDT,4h,BUY,13.67,13.11669245419651,14.592179243005814,-1.0,-1.0,1.10576,1.12626,True,True,46,46,True,True
LINKUSDT,4h,BUY,13.56,13.00571378780949,14.48381035365085,-0.690429238653836,-0.7675097750285261,0.80377,0.93118,True,True,120,120,False,False
LINKUSDT,4h,BUY,11.29,10.4707651348186,12.655391441969,-1.0,-1.0,1.07729,1.34103,True,True,112,107,True,True
LINKUSDT,4h,SELL,13.28,13.673367446761546,12.624387588730755,-0.03376479885112934,-0.060517465631314236,0.10658,0.09385,True,True,120,120,False,False
LINKUSDT,4h,SELL,13.45,13.854946530807258,12.775089115321236,-0.13151619647427074,-0.1534940553185793,0.22517,0.18683,True,True,120,120,False,False
LINKUSDT,4h,SELL,14.57,15.129580526965508,13.637365788390824,-0.025693314309006284,-0.054076832796173,0.10495,0.08741,True,True,120,120,False,False
LINKUSDT,4h,BUY,13.39,12.969597435526484,14.090670940789195,1.6666666666666694,1.3345564654139968,0.10715,0.18085,True,True,109,120,True,False
LINKUSDT,4h,SELL,16.1,16.74813367517864,15.019777208035606,-0.011857111695513158,-0.0,0.11745,0.10559,True,True,120,120,False,False
LINKUSDT,4h,SELL,16.45,17.201015772182167,15.198307046363054,-0.025920236029996244,-0.045721976051415626,0.11353,0.07906,True,True,120,120,False,False
LINKUSDT,4h,SELL,17.14,17.93078312436176,15.822028126063737,0.11043480613457093,-0.14316261350138829,0.11307,0.1765,True,True,120,120,False,False
LINKUSDT,4h,BUY,14.26,13.633794576352871,15.303675706078549,-1.0,-1.0,1.03379,1.0541,True,True,42,42,True,True
LINKUSDT,4h,BUY,13.87,13.250178310446888,14.903036149255186,-1.0,-1.0,1.00667,1.02498,True,True,102,102,True,True
LINKUSDT,4h,BUY,13.19,12.66871000943856,14.058816650935732,1.6666666666666643,1.3799974996989075,0.12426,0.34233,True,True,114,120,True,False
LINKUSDT,4h,SELL,15.18,15.684885532751217,14.338524112081306,-0.014511521867546362,-0.04620697899655872,0.10164,0.07954,True,True,120,120,False,False
LINKUSDT,4h,SELL,15.15,15.701967627729369,14.230053953784392,0.04578224718196812,-0.2055410015476004,0.11534,0.23887,True,True,120,120,False,False
LINKUSDT,4h,BUY,11.65,11.098661677408362,12.568897204319398,1.6666666666666687,1.425521257796125,0.13377,0.21016,True,True,100,120,True,False
LINKUSDT,4h,SELL,14.33,14.718620353342285,13.682299411096196,0.058493426599202654,-0.1900450850714351,0.11813,0.22338,True,True,120,120,False,False
LINKUSDT,4h,SELL,15.28,15.83041978445061,14.362633692582314,-0.01218640756498478,-0.0,0.11735,0.10517,True,True,120,120,False,False
LINKUSDT,4h,SELL,15.98,16.58023950167883,14.979600830535286,-0.10322586373423609,-0.10413575618178161,0.13656,0.13747,True,True,120,120,False,False
LINKUSDT,4h,SELL,16.67,17.331015696686848,15.56830717218859,0.05352837629721807,-0.18643393207890518,0.1267,0.21977,True,True,120,120,False,False
LINKUSDT,4h,SELL,17.92,18.8083336819762,16.439443863373004,-0.036207630480046965,-0.06398066580800714,0.10556,0.09731,True,True,120,120,False,False
LINKUSDT,4h,SELL,19.27,20.152639133758147,17.798934777069753,0.07674022909698586,-0.1563523200548287,0.13357,0.18969,True,True,120,120,False,False
LINKUSDT,4h,SELL,19.79,20.679918557352835,18.306802404411943,-0.08844531950510652,-0.11931971995978535,0.12178,0.15265,True,True,120,120,False,False
LINKUSDT,4h,BUY,15.9,15.19111695750768,17.081471737487202,1.6666666666666674,1.4107059663085502,0.11006,0.30359,True,True,68,120,True,False
LINKUSDT,4h,SELL,21.95,22.98855052617006,20.21908245638324,0.10786538198282737,-0.14798019344483476,0.11082,0.18131,True,True,120,120,False,False
LINKUSDT,4h,SELL,23.42,24.72447940855426,21.24586765240957,0.10172411477339573,-0.13463676880405065,0.13031,0.16797,True,True,120,120,False,False
LINKUSDT,4h,SELL,23.41,24.798078083306745,21.09653652782209,-0.13911990846836902,-0.1637772961579894,0.22133,0.19711,True,True,120,120,False,False
LINKUSDT,4h,SELL,25.46,26.80303053245488,23.22161577924187,0.03440328745558039,-0.20691971860362135,0.12534,0.24025,True,True,120,120,False,False
LINKUSDT,4h,SELL,25.16,25.81137358894493,24.07437735175845,0.1361045221467091,-0.12261469302996504,0.10795,0.15595,True,True,120,120,False,False
LINKUSDT,4h,SELL,24.83,25.52549559454945,23.670840675750902,-0.0740584777031558,-0.09092584045414251,0.11647,0.12426,True,True,120,120,False,False
LINKUSDT,4h,BUY,21.65,20.894202784830696,22.90966202528217,-1.0,-1.0,1.00667,1.03534,True,True,57,57,True,True
LINKUSDT,4h,BUY,20.88,20.16441580900508,22.07264031832487,-1.0,-1.0,1.00667,1.03351,True,True,73,73,True,True
LINKUSDT,4h,BUY,20.55,19.76586061675808,21.856898972069875,1.1035434809983575,1.1132977527910046,0.7209,0.97762,True,True,120,120,False,False
LINKUSDT,4h,BUY,20.6,19.80296493258655,21.92839177902242,1.666666666666668,1.5714650877702836,0.33019,0.34922,True,True,114,120,True,False
LINKUSDT,4h,BUY,18.77,16.921451527394566,21.85091412100905,-0.13736682113144513,-0.10545666487461877,0.68586,0.67409,True,True,120,120,False,False
LINKUSDT,4h,BUY,16.53,15.411796799046298,18.393672001589504,1.1677342718974146,1.0768737278921077,0.25942,0.36639,True,True,120,120,False,False
LINKUSDT,4h,BUY,16.8,15.97503618062146,18.174939698964234,-1.0,-1.0,1.03818,1.05483,True,True,99,99,True,True
LINKUSDT,4h,BUY,15.43,14.592083973611777,16.826526710647038,-0.5552173090206828,-1.0,0.99114,1.015,True,True,120,107,False,True
LINKUSDT,4h,BUY,15.06,14.161567303777504,16.5573878270375,-1.0,-1.0,1.00667,1.26357,True,True,74,31,True,True
LINKUSDT,4h,BUY,14.68,13.653590876967629,16.39068187172062,1.6666666666666683,1.6112042911196571,0.21494,0.24587,True,True,53,120,True,False
LINKUSDT,4h,BUY,12.12,11.337879764895511,13.423533725174146,1.6666666666666667,1.4200903579394306,0.11366,0.31734,True,True,106,120,True,False
LINKUSDT,4h,BUY,12.2,11.772412143562358,12.912646427396067,-0.30771939442872864,-0.5702295540399517,0.91168,0.91605,True,True,120,120,False,False
LINKUSDT,4h,BUY,12.07,11.643564874851222,12.780725208581297,0.7977554193038877,0.7793213862730508,0.51299,0.52922,True,True,120,120,False,False
LINKUSDT,4h,SELL,14.2,14.768217598469178,13.252970669218032,-0.06802780138588671,-0.05499690722789205,0.14636,0.08833,True,True,120,120,False,False
LINKUSDT,4h,BUY,12.85,12.349107294480014,13.684821175866643,-0.32947202998635333,-0.3859815911542197,0.88098,0.9071,True,True,120,120,False,False
LINKUSDT,4h,BUY,12.29,11.845106122301432,13.031489796164278,-0.5826786862833545,-0.7027046766900845,0.66348,0.76534,True,True,120,120,False,False
LINKUSDT,4h,BUY,11.93,11.38685610448114,12.835239825864766,0.7258755323007736,0.7301049867476518,0.2856,0.28616,True,True,120,120,False,False
LINKUSDT,4h,SELL,13.01,13.342135920793972,12.456440132010044,0.005801046952756169,-0.0,0.11524,0.12104,True,True,120,120,False,False
LINKUSDT,4h,SELL,13.39,13.69815094232645,12.876415096122583,0.11261706003373102,-0.15393203438173525,0.10012,0.18727,True,True,120,120,False,False
LINKUSDT,4h,SELL,13.58,13.91855962838601,13.015733952689985,-0.026637464931588997,-0.043471873019085235,0.1165,0.07681,True,True,120,120,False,False
LINKUSDT,4h,SELL,13.79,14.178022178449318,13.143296369251134,-0.04554390683294914,-0.07454823503901249,0.10433,0.10788,True,True,120,120,False,False
LINKUSDT,4h,SELL,13.63,14.064331565980089,12.906114056699856,-0.046737218529242494,-0.074502432505324,0.11422,0.10784,True,True,120,120,False,False
LINKUSDT,4h,SELL,13.87,14.220645157381858,13.285591404363569,-0.029951397981080256,-0.05478268890133709,0.1085,0.08812,True,True,120,120,False,False
LINKUSDT,4h,SELL,14.11,14.491077773603475,13.474870377327536,0.04274435474336986,-0.21144611853357553,0.11248,0.24478,True,True,120,120,False,False
LINKUSDT,4h,BUY,12.94,12.575925412471005,13.546790979214991,-1.0,-1.0,1.03222,1.28819,True,True,99,89,True,True
LINKUSDT,4h,BUY,12.44,12.060897597076528,13.071837338205787,-0.5562975675545162,-0.6464025836383018,0.74983,0.82857,True,True,120,120,False,False
LINKUSDT,4h,BUY,11.7,11.39001957696892,12.216634038385134,-1.0,-1.0,1.00914,1.26819,True,True,65,52,True,True
LINKUSDT,4h,BUY,11.13,10.76392716702719,11.74012138828802,-0.5249537527264041,-0.625015968754991,0.86878,0.88949,True,True,120,120,False,False
LINKUSDT,4h,BUY,10.91,10.486455243029368,11.61590792828439,-0.5412186064777917,-0.5491795080852965,0.70772,0.91742,True,True,120,120,False,False
LINKUSDT,4h,BUY,9.93,9.36482568855272,10.871957185745464,-1.0,-1.0,1.02827,1.06128,True,True,46,46,True,True
LINKUSDT,4h,BUY,8.33,7.672315138292903,9.426141436178495,1.6666666666666663,1.3807179894788861,0.10203,0.26589,True,True,89,120,True,False
LINKUSDT,4h,BUY,8.35,8.08658322042326,8.789027965961232,-1.0,-1.0,1.06959,1.10142,True,True,57,56,True,True
LINKUSDT,4h,SELL,9.27,9.633320264210736,8.664466226315437,0.0029921863307650846,-0.014270477196452946,0.11607,0.06667,True,True,120,120,False,False
LINKUSDT,4h,SELL,9.66,9.939672759428166,9.193878734286391,-0.1261454028117089,-0.14137915429678022,0.1618,0.17471,True,True,120,120,False,False
LINKUSDT,4h,SELL,9.83,10.132132540660866,9.326445765565223,0.06005638195193912,-0.1861445646487118,0.12047,0.21948,True,True,120,120,False,False
LINKUSDT,4h,BUY,8.91,8.65158420391839,9.340692993469352,-1.0,-1.0,1.05057,1.2868,True,True,38,34,True,True
LINKUSDT,4h,BUY,8.7,8.46187129522073,9.096881174632117,1.1090280830540447,1.2400928763568455,0.3223,0.32714,True,True,120,120,False,False
LINKUSDT,4h,BUY,8.97,8.671996167817875,9.466673053636876,1.4336959997430008,1.4108912536062233,0.1186,0.17797,True,True,120,120,False,False
LINKUSDT,4h,BUY,8.57,8.306244009857766,9.009593316903723,-1.0,-1.0,1.00667,1.26846,True,True,103,97,True,True
LINKUSDT,4h,BUY,8.6,8.353827743193685,9.010287094677192,-1.0,-1.0,1.03608,1.28605,True,True,43,26,True,True
LINKUSDT,4h,SELL,8.99,9.202141551339516,8.636430747767474,0.1167225827291904,-0.13341446030712908,0.11653,0.16675,True,True,120,120,False,False
LINKUSDT,4h,SELL,9.59,9.8718163133681,9.120306144386502,0.13350382497591168,-0.1275686658917796,0.10559,0.1609,True,True,120,120,False,False
LINKUSDT,4h,SELL,9.86,10.113234983344196,9.43794169442634,0.03537868183367537,-0.0,0.11124,0.14662,True,True,120,120,False,False
LINKUSDT,4h,SELL,10.34,10.620610327182398,9.872316121362667,0.0549516481899772,-0.0,0.10856,0.16351,True,True,120,120,False,False
LINKUSDT,4h,SELL,10.72,11.01597218160462,10.226713030658964,-0.098302322607791,-0.1195575951564237,0.13164,0.15289,True,True,120,120,False,False
LINKUSDT,4h,BUY,9.51,9.224464848046972,9.985891919921713,1.3514197592303874,1.4904017945541694,0.1404,0.15927,True,True,120,120,False,False
LINKUSDT,4h,BUY,8.899,8.64038143146722,9.330030947554633,-1.0,-1.0,1.00667,1.25509,True,True,104,68,True,True
LINKUSDT,4h,BUY,8.547,8.211886670171838,9.105522216380272,-1.0,-1.0,1.0449,1.0776,True,True,43,43,True,True
LINKUSDT,4h,BUY,8.047,7.665912434893109,8.68214594184482,-0.09933990028611654,-0.12065629791774062,0.46725,0.46074,True,True,120,120,False,False
LINKUSDT,4h,BUY,7.382,6.964186731700072,8.078355447166546,1.1060521679987858,1.0957889142456183,0.19798,0.16212,True,True,120,120,False,False
LINKUSDT,4h,BUY,7.394,7.008334477843429,8.036775870260952,1.152968618069292,0.6660582298486042,0.54694,0.75813,True,True,120,120,False,False
